day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailyTotalRevenueUSD,dailySupplySideRevenueUSD,dailyLPFeeROIAverage,token0BalancePostion,token1BalancePostion,token0PriceUSD,token1PriceUSD,positionValueETH,dailyLPFeeROIPosition
19029,14155364,1644188610,311800.09186521405,0.0,0,0,0.0,0.7376817339502608,0.2511701959238394,3050.571164021678,2995.2899248856525,1.0,0.0
19030,14159294,1644241860,321237.0124614509,0.0,0,0,0.0,0.7277914275841137,0.2612104695758732,3144.4773796442646,3087.4842791136616,1.0000743809792754,0.0
19031,14168446,1644363626,325290.03282800835,46043.37067364203,23.02168533682101561935761776934578,23.02168533682101561935761776934578,7.077279662298582e-05,0.6388009188428558,0.3515955255073638,3183.677742266333,3129.2495269412384,1.0006989441590328,0.0
19032,14173853,1644436266,1173687.4377365743,56279.42152776662,28.13971076388331030541691798922483,28.13971076388331030541691798922483,2.397547239506117e-05,0.7772479046917099,0.21101412082503673,3306.1131211660118,3249.8432797419196,0.9996925129358725,0.0
19033,14181401,1644537256,3376709.6625668122,253923.28442856472,126.961642214282357393615657666172,126.961642214282357393615657666172,3.759921784858821e-05,0.6783473124324182,0.3114193683550672,3125.2766155765225,3072.0846003248203,1.0004313336626292,0.0
19034,14187271,1644615705,3222382.3673568214,49029.935864796855,24.5149679323984285727656397961019,24.5149679323984285727656397961019,7.6077153911771735e-06,0.6388009188428558,0.3515955255073638,2982.4704884585444,2931.7090246830976,1.0006989441590328,0.0
19035,14194094,1644706278,3194990.4681857224,27274.878532215524,13.6374392661077609141869397146049,13.6374392661077609141869397146049,4.26838183146499e-06,0.6388009188428558,0.3515955255073638,2957.114042986339,2906.7841443490192,1.0006989441590328,0.0
19036,14200777,1644795270,3168936.800775671,176645.73227320673,88.3228661366033663838361145547081,88.3228661366033663838361145547081,2.787145080172766e-05,0.49057236142116195,0.5023276953092418,2932.9827763703665,2883.063590402601,1.0015601952659747,0.0
19037,14204373,1644842942,3197271.9843168454,162272.04424588758,81.1360221229437908457721921105212,81.1360221229437908457721921105212,2.537664062392238e-05,0.5300891078169868,0.462121396244317,2959.1390794935533,2908.774714859771,1.0013525121254783,3.123374113709941e-05
19038,14213830,1644969334,5031063.030089701,270995.6692867754,135.4978346433877086465261109894442,135.4978346433877086465261109894442,2.6932247485870172e-05,0.5301056644829599,0.46213583002438113,3242.010705142555,3185.351271203391,1.001383788110629,0.0001168956726974813
19039,14217976,1645025673,4832631.0318680005,709550.3189832303,354.7751594916151324144164615874186,354.7751594916151324144164615874186,7.341242423684075e-05,0.9060268139566536,0.08057425964143293,3113.144804846792,3067.309782511758,0.9987311096745478,0.0004164683899694828
19040,14226141,1645134234,57732.57731036752,314583.2297876133,157.2916148938066651105452426243265,157.2916148938066651105452426243265,0.0027244862817783905,0.9163089464081303,0.07057091007874722,0.0,2888.7936504834215,0.9990547030652766,0.00035976081825187266
19041,14233094,1645227944,28126.87076737837,52858.00984831447,26.429004924157234585303090312118,26.429004924157234585303090312118,0.0009396354519042223,0.9661878514586281,0.020401242646035406,0.0,2780.8148866441816,0.9989373076120371,6.932334197574412e-05
19042,14236854,1645278728,167530.85864425043,139610.80170197794,69.805400850988962825453825163837,69.805400850988962825453825163837,0.00041667189803652716,0.7681183828166692,0.22127211601219854,0.0,2734.554788030576,1.0007646656743903,7.948088797084248e-06
19043,14245701,1645396635,238401.1187787883,118544.83809494284,59.272419047471417071124828974587,59.272419047471417071124828974587,0.0002486247520611265,0.6988229744110496,0.2916262110274303,0.0,2615.86068345032,1.0012938062886554,0.0001290311843250495
19044,14251777,1645477832,4177634.120247929,42779.04583848004,21.38952291924002014153454141089,21.38952291924002014153454141089,5.120008670833677e-06,0.6989131443670713,0.29166383990281936,2691.1277113170513,2649.963232668595,1.001423004414338,4.0026783523396066e-05
19045,14256018,1645534998,4104530.8662278336,78144.61053971425,39.072305269857124414158058797241,39.072305269857124414158058797241,9.519310864816458e-06,0.6593444498940183,0.3318947039401065,2644.080255018205,2602.5611713098706,1.0017390015356535,3.2485204354665864e-05
19046,14265469,1645660767,4443705.116129089,226585.74478700038,113.292872393500192981967426440883,113.292872393500192981967426440883,2.549513737585486e-05,0.7880881857777884,0.2012182773324151,2762.804518152387,2591.7432085720916,1.0008164117909695,0.00013515698161050026
19047,14271765,1645744824,4315237.921047047,183335.71084676677,91.667855423383385240455523247436,91.667855423383385240455523247436,2.1242827649498674e-05,0.7287659737787214,0.2615602424084028,2680.1610179531567,2589.670942751804,1.0014135265715,0.00010368490238441732
19048,14278268,1645831948,4620080.17996704,121435.38759543275,60.717693797716372991834809171665,60.717693797716372991834809171665,1.3142129883587764e-05,0.6595233622597483,0.33198476319011566,2866.8612707479947,2821.689759733436,1.002010822273111,4.0568875810739905e-05
19049,14284761,1645918789,4550288.991467407,88283.03053022285,44.141515265111428880568104454625,44.141515265111428880568104454625,9.70081578288424e-06,0.6001514374548871,0.3923609223866002,2823.6105281137593,2778.1207343002534,1.0024354945736726,2.755593947449315e-05
19050,14289669,1645984281,4547592.810902423,164141.9907555217,82.070995377760846074271348968104,82.070995377760846074271348968104,1.8047129281452685e-05,0.48142078401791094,0.51315478164319,2822.182680456394,2773.983615659597,1.0031231421317859,4.096058627850956e-05
19051,14297634,1646091083,4755582.439260973,101781.42326105814,50.89071163052907179393390894002,50.89071163052907179393390894002,1.0701257370787496e-05,0.7381318700543879,0.25195252410113045,2951.313472253981,2900.2304869643162,1.003114733316234,3.902956919045676e-05
19052,14303865,1646174012,4838864.615939725,94423.73268573254,47.211866342866267710043422672765,47.211866342866267710043422672765,9.756806625121407e-06,0.7381221217845215,0.251999589004085,3003.0618370826764,2950.4203549069525,1.0033021158311244,2.939092796254276e-05
19053,14310515,1646263520,4867097.3116089525,72613.76330336422,36.306881651682106360287308371773,36.306881651682106360287308371773,7.459658052261106e-06,0.7183513074097102,0.27215494691144554,3020.727858660513,2966.673425875053,1.0034798614511025,1.5709429810108018e-05
19054,14316666,1646345871,4644584.692185241,38896.42201362552,19.448211006812758356944812961755,19.448211006812758356944812961755,4.187287410117723e-06,0.6985717519852228,0.2923095050557123,2882.658057782986,2830.806296138468,1.0036398851132868,1.3320842336075719e-05
19055,14323268,1646433996,4262354.591419769,384561.3861269231,192.280693063461551776893815734818,192.280693063461551776893815734818,4.511137891965337e-05,0.6688981120315572,0.3225430039018618,2645.41950150999,2597.190778579115,1.0038621431854202,0.00010982599762996506
